row_id,case_class,band_id,band_flag,t_hot_degC,t_cold_degC,delta_T_K,interface,metric,material_scenario,value,unit,value_kind,margin_reference_id,margin_reference_value,margin_consumption_ratio,margin_impact,authority_level,notes
WP8-0115,HOT,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,35,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,0.0007448,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.00737314,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0116,COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,-35,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,-0.0007448,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0.00737314,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0117,HOT_TO_COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,70,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,0.0014896,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.0147463,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0118,HOT,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,40,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,0.0008512,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.00842644,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0119,COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,-40,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,-0.0008512,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0.00842644,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0120,HOT_TO_COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,80,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,0.0017024,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.0168529,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0121,HOT,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,46,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,0.00097888,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.00969041,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0122,COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,-49,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,-0.00104272,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0.0103224,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0123,HOT_TO_COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,95,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,0.0020216,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.0200128,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0124,HOT,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,51,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,0.00108528,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.0107437,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0125,COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,-54,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,-0.00114912,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0.0113757,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0126,HOT_TO_COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,105,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_A286_IN_AL6061_STAGE_A,0.0022344,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.0221194,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0127,HOT,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,25,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.000492,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.00487055,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0128,COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,-25,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,-0.000492,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0.00487055,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0129,HOT_TO_COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,50,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.000984,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.00974109,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0130,HOT,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,30,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.0005904,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.00584466,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0131,COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,-30,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,-0.0005904,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0.00584466,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0132,HOT_TO_COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,60,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.0011808,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.0116893,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0133,HOT,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,35,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.0006888,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.00681877,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0134,COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,-35,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,-0.0006888,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0.00681877,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0135,HOT_TO_COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,70,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.0013776,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.0136375,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0136,HOT,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,40,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.0007872,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.00779287,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0137,COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,-40,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,-0.0007872,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0.00779287,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0138,HOT_TO_COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,80,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.0015744,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.0155857,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0139,HOT,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,46,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.00090528,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.00896181,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0140,COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,-49,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,-0.00096432,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0.00954627,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0141,HOT_TO_COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,95,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.0018696,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.0185081,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0142,HOT,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,51,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.00100368,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.00993591,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0143,COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,-54,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,-0.00106272,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0.0105204,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0144,HOT_TO_COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,105,M3R_B601_JOINT,hole_shaft_radial_clearance_change_mm,BOLT_CRES304_IN_AL6061_STAGE_A,0.0020664,mm,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0.0204563,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Positive = clearance grows (hot); negative = clearance shrinks (cold)."
WP8-0145,HOT,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,25,GRIPPER_R1_RAIL_PAIR,along_stroke_relative_shift_mm,RAIL_AL6061__CARRIAGE_AL6061_SAME_ALLOY,0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M4_OWNER_EXAMPLE_RAIL_GAP_GRID_MIN_MM_NOT_A_REQUIREMENT,0.05,0,LOW_CONSUMES_LT_10PCT_OF_M4_EXAMPLE_GRID_MIN,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Fills M6 WP3 excluded term delta_thermal analytically at design level."
